position_mm,intensity
10.002400418559763,0.26543544932007246
10.098682775977519,0.26064960585906105
10.194965133395268,0.2559835820644354
10.291247490813017,0.25143376971860953
10.387529848230773,0.24699667556366645
10.483812205648523,0.24266891835032967
10.580094563066272,0.2384472258394552
10.676376920484028,0.2343284317768103
10.772659277901777,0.23030947285890724
10.868941635319526,0.22638738570503314
10.965223992737283,0.22255930384832656
11.061506350155032,0.21882245475671847
11.15778870757278,0.21517415689280206
11.254071064990537,0.21161181682014962
11.350353422408286,0.20813292636225222
11.446635779826035,0.20473505981907647
11.542918137243785,0.2014158712452273
11.63920049466154,0.1981730917928075
11.73548285207929,0.19500452712130523
11.83176520949704,0.19190805487617502
11.928047566914795,0.1888816222372095
12.024329924332545,0.18592324353730838
12.120612281750294,0.1830309979518272
12.21689463916805,0.18020302725834125
12.3131769965858,0.17743753366634707
12.409459354003548,0.17473277771617368
12.505741711421305,0.17208707624616504
12.602024068839054,0.16949880042701315
12.698306426256803,0.16696637386197877
12.794588783674559,0.16448827075162187
12.890871141092308,0.1620630141215682
12.987153498510057,0.1596891741117653
13.083435855927814,0.1573653663256327
13.179718213345563,0.15509025023746703
13.276000570763312,0.15286252765644093
13.372282928181068,0.15068094124552256
13.468565285598817,0.1485442730936375
13.564847643016567,0.14645134333939924
13.661130000434323,0.14440100884475093
13.757412357852072,0.1423921619168761
13.853694715269821,0.14042372907675904
13.949977072687577,0.13849466987280612
14.046259430105327,0.13660397573797
14.142541787523076,0.13475066888884712
14.238824144940832,0.13293380126526377
14.335106502358581,0.1311524535088967
14.43138885977633,0.12940573397951316
14.527671217194086,0.12769277780746224
14.623953574611836,0.12601274598107948
14.720235932029585,0.12436482446771446
14.816518289447341,0.12274822336712954
14.91280064686509,0.12116217609605795
15.00908300428284,0.11960593860274782
15.105365361700596,0.11807878861036436
15.201647719118345,0.11658002488815267
15.297930076536094,0.1151089665493088
15.39421243395385,0.11366495237454144
15.4904947913716,0.11224734016034488
15.586777148789349,0.11085550609103434
15.683059506207105,0.10948884413363924
15.779341863624854,0.1081467654547742
15.875624221042603,0.10682869785864568
15.97190657846036,0.1055340852453831
16.06818893587811,0.10426238708891555
16.164471293295858,0.10301307793363945
16.260753650713614,0.10178564690916059
16.357036008131363,0.10057959726241306
16.453318365549112,0.09939444590649105
16.54960072296687,0.09822972298555077
16.645883080384618,0.09708497145516903
16.742165437802367,0.09595974667756568
16.838447795220123,0.09485361603112274
16.934730152637872,0.09376615853365422
17.03101251005562,0.09269696447890285
17.127294867473378,0.09164563508576029
17.223577224891127,0.0906117821597281
17.319859582308876,0.08959502776615413
17.416141939726632,0.08859500391480024
17.51242429714438,0.08761135225531225
17.60870665456213,0.08664372378318175
17.704989011979887,0.08569177855580445
17.801271369397636,0.08475518541825766
17.897553726815385,0.08383362173843101
17.99383608423314,0.08292677315116237
18.09011844165089,0.08203433331104348
18.18640079906864,0.08115600365357223
18.282683156486396,0.08029149316434192
18.378965513904145,0.07944051815597253
18.475247871321894,0.07860280205249481
18.57153022873965,0.07777807518091617
18.6678125861574,0.07696607456970384
18.76409494357515,0.07616654375393128
18.860377300992905,0.07537923258684653
18.956659658410654,0.07460389705762782
19.052942015828403,0.07384029911510148
19.14922437324616,0.07308820649720871
19.24550673066391,0.07234739256601108
19.341789088081658,0.07161763614803762
19.438071445499414,0.07089872137978181
19.534353802917163,0.07019043755816368
19.630636160334912,0.06949257899578043
19.72691851775267,0.06880494488077593
19.823200875170418,0.06812733914116542
19.919483232588167,0.06745957031345784
20.015765590005923,0.06680145141542415
20.112047947423672,0.0661527998228687
20.20833030484142,0.06551343715025926
20.304612662259178,0.06488318913508606
20.400895019676927,0.06426188552581735
20.497177377094676,0.0636493599733271
20.593459734512432,0.06304544992567596
20.68974209193018,0.06244999652613081
20.78602444934793,0.06186284451430879
20.882306806765687,0.061283842130342325
20.978589164183436,0.06071284102196117
21.074871521601185,0.06014969615439114
21.17115387901894,0.05959426572297588
21.26743623643669,0.05904641106842923
21.36371859385444,0.058505996594629184
21.46000095127219,0.05797288968886982
21.556283308689945,0.05744696064448673
21.652565666107694,0.056928082585779416
21.748848023525444,0.05641613139515256
21.8451303809432,0.055910985642404376
21.94141273836095,0.05541252651608952
22.037695095778698,0.054920637756890045
